,carat,cut,color,clarity,depth,table,price,x,y,z,CutBin
51497,0.7,Fair,F,VS1,67.8,60,2381,5.5,5.39,3.69,A
51498,0.7,Fair,F,VS1,65.8,59,2381,5.58,5.48,3.64,A
51499,0.71,Very Good,G,VS2,64.5,57,2382,5.56,5.6,3.6,B
51500,0.7,Very Good,F,SI1,62.4,58,2382,5.64,5.7,3.54,B
51501,0.77,Ideal,I,SI1,61.7,56,2382,5.89,5.91,3.64,A
51502,0.7,Ideal,F,SI1,62.3,56,2382,5.65,5.68,3.53,A
51503,0.7,Good,D,SI2,59.2,60,2382,5.75,5.78,3.41,A
51504,0.72,Ideal,G,VS2,61.7,57,2383,5.77,5.8,3.57,A
51505,0.75,Very Good,E,SI2,60.9,59,2383,5.83,5.9,3.57,B
51506,0.72,Ideal,G,VS2,62,56,2383,5.75,5.79,3.58,A
51507,1.12,Premium,G,I1,60.4,59,2383,6.71,6.67,0,B
51508,0.75,Ideal,I,SI1,61.5,58,2383,5.82,5.86,3.59,A
51509,0.55,Ideal,G,IF,61.1,57,2383,5.26,5.31,3.23,A
51510,0.74,Premium,F,SI2,59.2,60,2383,5.96,5.9,3.51,B
51511,0.7,Ideal,H,SI1,61.4,57,2383,5.73,5.7,3.51,A
51512,0.7,Premium,H,SI1,61.1,58,2383,5.73,5.69,3.49,B
51513,0.71,Very Good,I,VS2,61.1,60,2384,5.72,5.77,3.51,B
51514,0.7,Fair,G,VS1,56.2,65,2384,5.93,5.88,3.32,A
51515,0.7,Ideal,D,SI2,61.6,56,2384,5.73,5.69,3.52,A
51516,0.7,Fair,G,VS1,65.8,61,2384,5.61,5.46,3.64,A
51517,0.7,Fair,G,VS1,65.6,60,2384,5.57,5.5,3.63,A
51518,0.72,Premium,E,SI1,62.1,58,2385,5.72,5.69,3.54,B
51519,0.72,Ideal,G,SI1,63,56,2385,5.71,5.68,3.59,A
51520,0.72,Very Good,G,SI1,63.1,57,2385,5.71,5.67,3.59,B
51521,0.72,Ideal,F,SI1,60.9,53,2385,5.83,5.79,3.54,A
51522,0.6,Ideal,D,VS2,62.2,53,2385,5.43,5.44,3.38,A
51523,0.72,Premium,F,SI1,62,60,2385,5.77,5.74,3.57,B
51524,0.75,Very Good,I,VS1,63.3,57,2385,5.82,5.74,3.66,B
51525,0.72,Very Good,I,VVS2,62.7,54,2386,5.74,5.8,3.62,B
51526,0.7,Premium,E,SI1,61.3,58,2386,5.71,5.84,3.54,B
51527,0.7,Good,E,SI1,63.6,62,2386,5.57,5.6,3.55,A
51528,0.7,Very Good,E,SI1,62.9,56,2386,5.57,5.65,3.53,B
51529,0.83,Ideal,F,SI2,59.5,57,2386,6.13,6.1,3.64,A
51530,0.78,Ideal,F,SI2,60.6,55,2386,6,5.99,3.63,A
51531,0.71,Premium,I,VVS2,61.4,56,2386,5.79,5.75,3.54,B
51532,0.71,Premium,G,SI1,61.3,57,2386,5.74,5.72,3.51,B
51533,0.71,Ideal,G,SI1,62.4,56,2386,5.74,5.71,3.57,A
51534,0.7,Premium,G,SI1,63,56,2386,5.68,5.65,3.57,B
51535,0.7,Ideal,I,VVS1,62.8,56.3,2386,5.65,5.69,3.56,A
51536,0.81,Ideal,I,SI2,61.7,59,2386,5.92,6,3.68,A
51537,0.71,Ideal,F,SI2,61.6,57,2386,5.72,5.75,3.53,A
51538,0.71,Premium,G,SI1,61.2,61,2386,5.71,5.66,3.48,B
51539,0.71,Ideal,G,SI1,62.2,56,2386,5.75,5.69,3.56,A
51540,0.71,Premium,G,SI1,61.7,58,2386,5.74,5.71,3.53,B
51541,0.71,Ideal,G,SI1,61.4,57,2386,5.76,5.71,3.52,A
51542,0.78,Good,G,SI1,63.9,64,2386,5.82,5.7,3.68,A
51543,0.83,Premium,G,SI2,62.9,57,2386,5.99,5.96,3.76,B
51544,0.83,Fair,G,SI2,64.4,57,2386,5.93,5.86,3.8,A
51545,0.71,Premium,E,SI2,62.2,57,2386,5.74,5.68,3.55,B
51546,0.71,Ideal,I,VVS2,62.2,54,2387,5.7,5.75,3.56,A
51547,0.71,Ideal,I,VVS2,62,54,2387,5.72,5.76,3.56,A
51548,0.78,Premium,I,SI1,61.9,58,2387,5.93,5.87,3.65,B
51549,0.51,Premium,D,VVS2,62.4,59,2387,5.13,5.06,3.18,B
51550,0.52,Ideal,G,VVS1,60.6,57,2387,5.21,5.26,3.17,A
51551,0.71,Ideal,G,SI2,61.3,55,2387,5.76,5.79,3.54,A
51552,0.52,Ideal,G,IF,61.7,56,2387,5.19,5.15,3.19,A
51553,0.65,Premium,D,VS1,59.4,62,2387,5.72,5.66,3.38,B
51554,1.02,Premium,G,I1,61.3,57,2387,6.47,6.35,3.93,B
51555,0.51,Premium,D,VVS2,60.8,60,2387,5.23,5.14,3.15,B
51556,0.73,Good,E,SI2,63.3,57,2388,5.69,5.72,3.61,A
51557,0.71,Ideal,E,SI2,59.3,56,2388,5.89,5.84,3.48,A
51558,0.52,Ideal,F,VVS1,62,54,2388,5.16,5.19,3.2,A
51559,0.7,Good,D,SI2,63.7,58,2388,5.64,5.6,3.58,A
51560,0.71,Premium,G,SI1,62,60,2388,5.68,5.64,3.51,B
51561,0.7,Very Good,I,VVS1,58.8,61,2389,5.78,5.82,3.41,B
51562,0.7,Very Good,H,VS1,62.8,58,2389,5.59,5.69,3.54,B
51563,0.79,Premium,G,SI1,61.7,60,2389,5.93,5.91,3.65,B
51564,0.76,Ideal,G,SI2,62.1,59,2389,5.81,5.84,3.62,A
51565,0.62,Premium,H,IF,58.9,58,2389,5.65,5.58,3.31,B
51566,0.7,Very Good,I,VVS1,61.6,58,2390,5.69,5.71,3.51,B
51567,0.7,Good,I,VS1,63.1,57,2390,5.59,5.67,3.55,A
51568,0.7,Good,F,SI2,64.1,59,2390,5.53,5.58,3.56,A
51569,0.7,Ideal,I,VS2,62.3,54,2390,5.67,5.72,3.55,A
51570,0.7,Ideal,I,VS2,62.5,54,2390,5.68,5.71,3.56,A
51571,0.71,Good,E,SI2,62.2,56,2390,5.63,5.66,3.51,A
51572,0.91,Fair,J,SI1,66.3,56,2390,5.92,5.99,3.95,A
51573,0.63,Premium,G,VS2,60.4,58,2391,5.6,5.59,3.38,B
51574,0.74,Very Good,E,SI2,61.8,60,2391,5.78,5.8,3.58,B
51575,0.54,Premium,F,IF,61.9,60,2391,5.26,5.21,3.24,B
51576,0.77,Premium,G,SI2,61.9,59,2391,5.88,5.84,3.63,B
51577,0.54,Good,E,VVS2,57.5,61,2391,5.47,5.39,3.12,A
51578,0.77,Very Good,I,VS2,63.1,58,2391,5.86,5.7,3.65,B
51579,0.65,Ideal,D,VS2,62.7,57,2392,5.56,5.5,3.47,A
51580,0.61,Premium,F,VVS2,59.7,58,2392,5.56,5.53,3.31,B
51581,1.03,Premium,J,I1,62.8,55,2392,6.43,6.41,4.03,B
51582,0.72,Very Good,I,VS2,63.3,57,2393,5.66,5.72,3.6,B
51583,0.73,Very Good,H,SI1,59.5,58,2393,5.85,5.91,3.5,B
51584,0.6,Premium,E,VVS2,62.4,61,2393,5.36,5.31,3.33,B
51585,0.52,Ideal,F,IF,61.7,56,2393,5.16,5.18,3.19,A
51586,0.73,Premium,I,VS1,60.3,58,2393,5.87,5.83,3.53,B
51587,0.73,Premium,F,SI2,59.5,62,2393,5.89,5.84,3.49,B
51588,0.75,Ideal,F,SI2,62.6,55,2393,5.86,5.81,3.65,A
51589,0.73,Premium,F,SI2,58.3,58,2393,5.95,5.91,3.46,B
51590,0.72,Ideal,H,SI2,61.3,56,2393,5.77,5.75,3.53,A
51591,0.73,Premium,I,VS1,61.2,59,2393,5.84,5.82,3.57,B
51592,0.77,Good,H,SI1,63,65,2393,5.82,5.74,3.64,A
51593,0.7,Very Good,H,VS1,61.5,58,2394,5.66,5.72,3.5,B
51594,0.7,Very Good,I,VVS2,62.4,61,2394,5.6,5.75,3.54,B
51595,0.7,Good,E,VS2,63,61,2394,5.51,5.64,3.51,A
51596,0.7,Premium,G,SI1,61.4,60,2394,5.69,5.74,3.51,B
51597,0.7,Ideal,G,SI1,60.9,57,2394,5.77,5.79,3.52,A
51598,0.7,Good,I,VVS2,63.4,59,2394,5.57,5.6,3.54,A
51599,0.7,Good,I,VVS2,63.3,55,2394,5.61,5.67,3.57,A
51600,0.7,Good,E,VS2,64.2,60,2394,5.58,5.64,3.6,A
51601,0.7,Good,H,VS2,63.4,60,2394,5.59,5.61,3.55,A
51602,0.7,Premium,H,VS2,60.7,59,2394,5.66,5.68,3.44,B
51603,0.7,Premium,E,SI1,59.7,60,2394,5.81,5.79,3.46,B
51604,0.7,Good,H,SI1,63.7,57,2394,5.58,5.57,3.55,A
51605,0.7,Very Good,I,VS1,63.2,55,2394,5.63,5.58,3.54,B
51606,0.7,Premium,I,VS1,62.4,59,2394,5.64,5.55,3.49,B
51607,0.7,Fair,F,SI2,65.1,52,2394,5.64,5.57,3.65,A
51608,0.75,Premium,F,SI2,60.5,58,2394,5.91,5.86,3.56,B
51609,0.7,Premium,F,SI1,60.1,56,2394,5.84,5.78,3.49,B
51610,0.79,Very Good,G,SI1,60.9,63,2394,5.89,5.84,3.57,B
51611,0.7,Premium,F,SI1,60.8,56,2394,5.72,5.66,3.46,B
51612,0.7,Ideal,F,SI2,65,53,2394,5.61,5.56,3.63,A
51613,0.73,Very Good,E,SI2,62.1,58,2395,5.75,5.81,3.59,B
51614,0.73,Very Good,E,SI2,59.3,57,2395,5.88,5.95,3.51,B
51615,0.53,Very Good,F,IF,59.6,58,2395,5.28,5.32,3.16,B
51616,0.71,Very Good,H,VS2,62.6,59,2395,5.66,5.68,3.55,B
51617,0.58,Ideal,F,VVS2,61.8,56,2395,5.36,5.39,3.32,A
51618,0.7,Fair,H,VS1,59.6,66,2395,5.8,5.74,3.44,A
51619,0.76,Very Good,H,SI1,62.6,58,2396,5.76,5.84,3.63,B
51620,0.72,Very Good,H,VS2,62.9,58,2396,5.7,5.75,3.6,B
51621,0.72,Very Good,G,SI1,62.8,60,2396,5.78,5.68,3.6,B
51622,0.71,Good,F,SI1,66.2,55,2396,5.49,5.53,3.65,A
51623,0.93,Premium,F,I1,61.3,59,2396,6.27,6.22,3.83,B
51624,0.7,Very Good,E,SI1,59.6,63,2396,5.72,5.65,3.39,B
51625,1.05,Fair,I,I1,61.8,66,2396,6.48,6.37,3.97,A
51626,0.7,Premium,E,SI1,61.2,62,2396,6.65,5.73,3.48,B
51627,1.21,Fair,I,I1,65,58,2396,6.65,6.59,4.3,A
51628,0.7,Premium,E,SI1,61.8,59,2396,5.63,5.57,3.46,B
51629,0.72,Fair,G,VS1,66.4,57,2396,5.6,5.51,3.69,A
51630,0.71,Very Good,F,SI2,63.2,57,2397,5.66,5.7,3.59,B
51631,0.31,Premium,E,SI1,59.2,60,544,4.36,4.42,2.6,B
51632,0.31,Good,E,SI1,63.4,55,544,4.31,4.33,2.74,A
51633,0.31,Very Good,E,SI1,60.1,61,544,4.35,4.4,2.63,B
51634,0.31,Very Good,H,VS1,61.4,61,544,4.33,4.36,2.67,B
51635,0.31,Very Good,H,VS1,61.7,61,544,4.31,4.34,2.67,B
51636,0.31,Ideal,G,VS2,62.4,54,544,4.36,4.39,2.73,A
51637,0.31,Premium,H,VS1,59.7,58,544,4.41,4.43,2.64,B
51638,0.31,Good,H,VS1,63.1,57,544,4.31,4.34,2.73,A
51639,0.31,Ideal,G,VS2,61.6,54,544,4.39,4.41,2.71,A
51640,0.31,Ideal,G,VS2,61.4,57,544,4.35,4.45,2.7,A
51641,0.31,Ideal,G,VS2,62.2,56,544,4.31,4.34,2.69,A
51642,0.31,Good,G,VS2,63.1,58,544,4.3,4.35,2.73,A
51643,0.31,Premium,G,VS2,59.9,59,544,4.38,4.4,2.63,B
51644,0.31,Good,E,SI1,63.2,59,544,4.24,4.31,2.7,A
51645,0.31,Premium,G,VS2,62.2,59,544,4.3,4.35,2.69,B
51646,0.31,Ideal,I,VVS2,61.6,57,544,4.35,4.39,2.69,A
51647,0.26,Very Good,G,VVS1,61.4,56,545,4.13,4.15,2.54,B
51648,0.26,Very Good,G,VVS1,61.2,56,545,4.1,4.13,2.52,B
51649,0.26,Very Good,G,VVS1,61.6,56,545,4.14,4.17,2.55,B
51650,0.26,Very Good,G,VVS1,61.8,57,545,4.06,4.1,2.52,B
51651,0.35,Very Good,H,VS2,59.8,62,545,4.57,4.63,2.75,B
51652,0.26,Ideal,G,VVS2,62,56,545,4.12,4.15,2.56,A
51653,0.26,Ideal,G,VVS2,61.4,56,545,4.11,4.14,2.53,A
51654,0.26,Ideal,G,VVS2,62.3,56,545,4.07,4.1,2.54,A
51655,0.26,Ideal,H,VVS1,62.2,55,545,4.09,4.11,2.55,A
51656,0.3,Ideal,G,VS2,61.8,54,545,4.34,4.37,2.69,A
51657,0.3,Ideal,G,VS2,62.3,58,545,4.26,4.28,2.66,A
51658,0.3,Ideal,G,VS2,62,54,545,4.33,4.35,2.69,A
51659,0.3,Ideal,G,VS2,61.2,55,545,4.35,4.38,2.67,A
51660,0.3,Ideal,G,VS2,61.6,58,545,4.27,4.3,2.64,A
51661,0.71,Very Good,E,SI2,62.7,59,2397,5.7,5.75,3.59,B
51662,0.71,Ideal,I,VS1,61.6,54.7,2397,5.71,5.85,3.54,A
51663,0.73,Ideal,I,VS1,60.7,56,2397,5.85,5.81,3.54,A
51664,0.7,Very Good,I,VVS2,63.1,57,2398,5.63,5.68,3.57,B
51665,0.7,Very Good,I,VS1,62.4,56,2398,5.65,5.69,3.54,B
51666,0.55,Ideal,G,IF,62,55,2398,5.25,5.29,3.27,A
51667,0.7,Ideal,H,VS2,62.4,56,2398,5.63,5.72,3.54,A
51668,0.7,Ideal,I,VS1,62.4,56,2398,5.66,5.68,3.54,A
51669,0.7,Ideal,I,VS1,62.1,57,2398,5.69,5.71,3.54,A
51670,0.7,Ideal,F,SI2,62.1,57,2398,5.65,5.69,3.52,A
51671,0.72,Ideal,E,SI2,62.3,54,2398,5.75,5.78,3.59,A
51672,0.72,Ideal,E,SI2,61.9,55,2398,5.76,5.78,3.57,A
51673,0.7,Ideal,E,SI2,61.9,57,2398,5.66,5.69,3.51,A
51674,0.71,Ideal,E,SI2,61.2,57,2398,5.74,5.82,3.54,A
51675,0.67,Good,F,VVS2,63.8,61,2398,5.46,5.54,3.52,A
51676,0.72,Premium,H,SI1,62.7,59,2398,5.73,5.69,3.58,B
51677,0.71,Premium,H,VS1,62.8,58,2398,5.7,5.67,3.57,B
51678,0.72,Premium,H,SI1,62.5,57,2398,5.73,5.67,3.56,B
51679,0.72,Ideal,H,SI1,58.9,56,2398,5.91,5.88,3.47,A
51680,0.74,Premium,G,SI2,62.5,56,2398,5.81,5.75,3.61,B
51681,0.72,Premium,H,SI1,61.5,56,2398,5.8,5.77,3.56,B
51682,0.72,Good,H,SI1,63.7,59,2398,5.68,5.63,3.6,A
51683,0.74,Premium,G,SI2,63,56,2398,5.77,5.75,3.63,B
51684,1,Fair,G,I1,64.9,56,2398,6.2,6.14,4.01,A
51685,0.74,Very Good,G,SI2,63.3,57,2398,5.73,5.7,3.62,B
51686,0.55,Very Good,E,VVS2,60.4,56,2399,5.36,5.38,3.24,B
51687,0.76,Ideal,I,SI1,61.6,54,2399,5.86,5.92,3.63,A
51688,0.55,Ideal,G,IF,60.6,56,2399,5.31,5.33,3.22,A
51689,0.56,Ideal,G,IF,62,56,2399,5.33,5.28,3.29,A
51690,0.7,Very Good,H,VS1,60.3,63,2399,5.77,5.73,3.47,B
51691,0.62,Premium,G,VVS2,59.2,59,2399,5.58,5.56,3.3,B
51692,0.7,Fair,F,VS1,55.9,62,2399,5.94,5.83,3.29,A
51693,0.76,Premium,E,SI2,60,59,2399,5.94,5.9,3.55,B
51694,0.76,Ideal,I,SI1,61.8,57,2399,5.89,5.83,3.62,A
51695,0.71,Very Good,I,VVS2,59.5,60,2400,5.82,5.87,3.48,B
51696,0.7,Very Good,H,VS1,60.1,61,2400,5.74,5.81,3.47,B
51697,0.7,Very Good,F,VS2,61.4,57,2400,5.73,5.76,3.53,B
51698,0.7,Very Good,F,VS2,60.5,57,2400,5.74,5.79,3.49,B
51699,0.78,Ideal,I,VS2,60.9,57,2400,5.92,5.97,3.62,A
51700,0.7,Very Good,F,VS2,62.2,56,2400,5.7,5.74,3.56,B
51701,0.7,Very Good,F,VS2,62.4,59,2400,5.64,5.71,3.54,B
51702,0.7,Very Good,F,VS2,62.9,56,2400,5.66,5.73,3.58,B
51703,0.7,Very Good,F,VS2,60.3,59,2400,5.76,5.79,3.48,B
51704,0.7,Very Good,F,VS2,62.1,58,2400,5.68,5.72,3.54,B
51705,0.7,Very Good,F,VS2,61.2,56,2400,5.72,5.78,3.52,B
51706,0.7,Very Good,F,VS2,58.9,57,2400,5.79,5.85,3.43,B
51707,0.58,Very Good,D,VVS2,63,56,2400,5.28,5.35,3.35,B
51708,0.71,Ideal,G,SI1,61.2,58,2400,5.77,5.79,3.54,A
51709,0.8,Fair,G,SI2,67.1,56,2400,5.76,5.73,3.85,A
51710,0.58,Ideal,F,VS2,61.8,57,2401,5.39,5.35,3.32,A
51711,0.72,Very Good,I,VS1,60.7,56,2401,5.78,5.82,3.52,B
51712,0.7,Very Good,F,SI1,63.5,56,2401,5.58,5.66,3.57,B
51713,0.78,Very Good,G,SI2,63.7,55.9,2401,5.82,5.85,3.72,B
51714,0.72,Very Good,E,SI2,62.2,59,2401,5.72,5.79,3.58,B
51715,0.7,Very Good,F,SI1,62.9,59,2401,5.62,5.67,3.55,B
51716,0.7,Very Good,F,SI1,61.3,59,2401,5.68,5.74,3.5,B
51717,0.7,Good,F,SI1,61.6,65,2401,5.71,5.66,3.5,A
51718,0.7,Good,F,SI1,57.2,63,2401,5.84,5.87,3.35,A
51719,0.7,Premium,F,SI1,62.2,59,2401,5.69,5.73,3.55,B
51720,0.7,Good,F,SI1,63.8,60,2401,5.6,5.63,3.58,A
51721,0.7,Good,F,VS1,64,56,2401,5.6,5.65,3.6,A
51722,0.77,Ideal,F,SI2,61.7,56,2401,5.91,5.96,3.66,A
51723,0.7,Ideal,F,SI1,61.8,55,2401,5.71,5.75,3.54,A
51724,0.7,Very Good,F,SI1,59.8,59,2401,5.74,5.8,3.45,B
51725,0.7,Ideal,D,SI2,60.3,56,2401,5.73,5.77,3.47,A
51726,0.7,Premium,F,SI1,61.9,59,2401,5.69,5.71,3.53,B
51727,0.7,Good,F,SI1,63.2,57,2401,5.62,5.68,3.57,A
51728,0.72,Ideal,E,SI2,61.3,55,2401,5.75,5.84,3.55,A
51729,0.78,Fair,G,SI2,64.9,55.2,2401,5.75,5.82,3.76,A
51730,0.58,Ideal,F,VVS2,61.9,56,2401,5.38,5.35,3.32,A
51731,0.73,Fair,G,VS2,60.1,65,2401,5.91,5.81,3.52,A
51732,0.71,Fair,H,VS1,66.4,62,2401,5.54,5.49,3.66,A
51733,0.71,Premium,H,VS1,61.7,56,2401,5.81,5.67,3.54,B
51734,0.58,Ideal,F,VVS2,62.5,56,2401,5.34,5.29,3.32,A
51735,0.58,Premium,D,VS1,59.2,60,2401,5.46,5.41,3.22,B
51736,0.73,Very Good,G,SI1,61.5,59,2402,5.76,5.81,3.56,B
51737,0.57,Ideal,F,VVS2,61.7,56,2402,5.31,5.35,3.29,A
51738,0.65,Ideal,D,VS2,61.6,57,2402,5.55,5.59,3.43,A
51739,0.61,Very Good,G,VVS2,62.4,55,2403,5.44,5.47,3.4,B
51740,0.7,Very Good,F,SI1,59.7,56.9,2403,5.73,5.86,3.46,B
51741,0.76,Ideal,F,SI2,61.9,57,2403,5.87,5.9,3.64,A
51742,0.81,Premium,F,SI1,59.4,60,2403,6.11,6.07,3.62,B
51743,0.71,Very Good,F,SI1,61.9,57,2404,5.72,5.79,3.56,B
51744,0.72,Very Good,F,SI1,62.2,59,2404,5.72,5.76,3.57,B
51745,0.56,Ideal,E,VVS2,61,56,2404,5.32,5.36,3.26,A
51746,0.63,Good,H,IF,59.3,62,2404,5.66,5.7,3.37,A
51747,0.76,Ideal,H,SI2,61.7,56,2404,5.88,5.86,3.62,A
51748,0.71,Ideal,E,SI1,61.9,56,2404,5.76,5.71,3.55,A
51749,0.7,Very Good,I,VS1,61.4,57,2405,5.71,5.74,3.52,B
51750,0.78,Very Good,H,SI2,62.6,59,2405,5.81,5.85,3.65,B
51751,0.82,Premium,I,SI1,62.6,57,2405,5.98,5.94,3.73,B
51752,0.7,Ideal,E,SI2,60.6,56,2405,5.73,5.78,3.49,A
51753,0.7,Good,E,SI2,60.7,61,2405,5.69,5.71,3.46,A
51754,0.72,Premium,G,VS2,62.3,59,2405,5.77,5.69,3.57,B
51755,0.65,Very Good,F,VS1,59.3,56,2406,5.64,5.76,3.37,B
51756,0.7,Premium,H,VVS1,60.9,60,2406,5.76,5.71,3.49,B
51757,0.62,Ideal,F,VS1,62,54,2406,5.46,5.5,3.4,A
51758,0.65,Good,E,VS2,57.8,61.2,2406,5.72,5.78,3.32,A
51759,0.65,Good,F,VS1,61.7,60.3,2406,5.53,5.57,3.42,A
51760,0.7,Ideal,E,SI1,62.4,55,2407,5.69,5.64,3.54,A
51761,0.7,Premium,E,SI1,61.9,59,2407,5.74,5.66,3.53,B
51762,0.53,Ideal,D,VVS2,62.2,56,2407,5.19,5.23,3.24,A
51763,0.53,Ideal,E,VVS1,61.7,57,2407,5.17,5.21,3.2,A
51764,0.7,Good,E,SI1,63.6,62,2407,5.6,5.57,3.55,A
51765,0.7,Very Good,F,SI1,60.3,59,2409,5.73,5.82,3.48,B
51766,0.7,Very Good,F,SI1,61.1,57,2409,5.7,5.73,3.49,B
51767,0.7,Very Good,D,SI1,61,59,2409,5.67,5.7,3.47,B
51768,0.7,Ideal,F,SI1,62.2,56,2409,5.68,5.7,3.54,A
51769,0.7,Ideal,F,SI1,62.1,55,2409,5.68,5.72,3.54,A
51770,0.7,Good,F,SI1,58.7,60,2409,5.75,5.81,3.39,A
51771,0.73,Very Good,E,SI2,63.3,57,2409,5.72,5.69,3.61,B
51772,0.8,Premium,H,SI2,61.6,59,2409,5.92,5.86,3.63,B
51773,0.71,Premium,F,SI2,59.6,59,2409,5.79,5.75,3.44,B
51774,0.73,Premium,E,SI2,60.8,60,2409,5.87,5.78,3.54,B
51775,0.72,Ideal,H,SI2,61.3,55,2410,5.78,5.81,3.55,A
51776,0.74,Ideal,F,SI2,61.6,55,2410,5.81,5.87,3.6,A
51777,0.7,Ideal,F,SI1,62.6,55,2410,5.67,5.7,3.56,A
51778,0.71,Premium,E,SI2,59,60,2410,5.9,5.87,3.47,B
51779,0.61,Very Good,G,IF,63,58,2411,5.36,5.43,3.4,B
51780,0.7,Good,F,SI2,64.1,59,2411,5.58,5.53,3.56,A
51781,0.7,Very Good,I,VS1,63.1,57,2411,5.67,5.59,3.55,B
51782,0.6,Ideal,G,VVS2,61.6,55,2413,5.44,5.47,3.36,A
51783,0.8,Very Good,I,VS2,63.3,55,2414,5.88,5.93,3.74,B
51784,0.81,Fair,I,VS2,64.6,59,2414,5.83,5.78,3.75,A
51785,0.7,Ideal,G,SI1,61.9,56,2414,5.66,5.71,3.52,A
51786,0.72,Fair,D,VS2,65.4,56,2414,5.68,5.6,3.69,A
51787,0.7,Premium,F,SI1,60.8,58,2415,5.78,5.74,3.5,B
51788,0.74,Premium,F,SI1,60.7,59,2415,5.85,5.82,3.54,B
51789,0.7,Fair,H,VS1,65.8,56,2415,5.54,5.49,3.63,A
51790,0.7,Ideal,G,SI1,60.9,57,2415,5.79,5.77,3.52,A
51791,0.7,Very Good,I,VVS2,63.4,59,2415,5.6,5.57,3.54,B
51792,0.7,Very Good,I,VVS2,63.3,55,2415,5.67,5.61,3.57,B
51793,0.7,Good,E,VS2,64.2,60,2415,5.64,5.58,3.6,A
51794,0.7,Very Good,I,VVS2,60.1,63,2415,5.81,5.74,3.47,B
51795,0.7,Ideal,F,SI1,62,55,2415,5.72,5.7,3.54,A
51796,0.7,Premium,E,VS2,63,61,2415,5.64,5.51,3.51,B
51797,0.7,Good,F,VS2,63.9,53,2415,5.65,5.61,3.6,A
51798,0.7,Premium,D,VS2,61.3,58,2415,5.72,5.67,3.48,B
51799,0.7,Premium,G,SI1,62.6,60,2415,5.61,5.57,3.5,B
51800,0.75,Premium,D,SI2,60.6,56,2415,5.94,5.9,3.59,B
51801,0.7,Premium,H,VS2,60.7,59,2415,5.68,5.66,3.44,B
51802,0.7,Very Good,H,VS2,63.4,60,2415,5.61,5.59,3.55,B
51803,0.7,Premium,I,VVS2,62.4,61,2415,5.75,5.6,3.54,B
51804,0.7,Ideal,D,SI2,62,57,2415,5.68,5.65,3.51,A
51805,0.7,Premium,G,SI1,60.5,57,2415,5.75,5.68,3.46,B
51806,0.75,Premium,G,SI1,60.4,58,2415,5.88,5.84,3.54,B
51807,0.71,Very Good,F,SI1,63,55,2416,5.65,5.71,3.58,B
51808,0.71,Good,E,VS2,63.2,57,2416,5.63,5.66,3.56,A
51809,0.72,Ideal,E,SI1,60.9,57,2416,5.83,5.86,3.56,A
51810,0.71,Ideal,D,SI2,62.3,56,2416,5.68,5.72,3.55,A
51811,0.71,Ideal,D,SI2,61.5,55,2416,5.72,5.8,3.54,A
51812,0.71,Ideal,F,SI1,61.6,56,2416,5.71,5.75,3.53,A
51813,1.01,Ideal,I,I1,61.6,56,2416,6.45,6.43,3.97,A
51814,0.7,Ideal,I,SI1,62.8,56,2417,5.63,5.68,3.55,A
51815,0.76,Very Good,H,SI2,59.8,58,2418,5.94,5.96,3.56,B
51816,0.72,Premium,H,VS2,61.6,57,2418,5.84,5.78,3.58,B
51817,0.64,Ideal,F,VS2,62.3,56,2419,5.51,5.53,3.44,A
51818,0.64,Ideal,F,VS2,61.1,56,2419,5.57,5.59,3.41,A
51819,0.5,Ideal,F,IF,61.2,57,2419,5.11,5.15,3.14,A
51820,0.51,Premium,E,VVS2,59.3,59,2419,5.25,5.17,3.09,B
51821,0.72,Ideal,I,VVS2,62.2,54,2420,5.73,5.78,3.58,A
51822,0.71,Good,E,SI1,63.1,59,2420,5.62,5.75,3.59,A
51823,0.71,Very Good,E,SI1,62,55,2420,5.72,5.76,3.56,B
51824,0.79,Premium,H,SI1,63,54,2420,5.9,5.86,3.69,B
51825,0.72,Ideal,G,SI2,61.5,55,2420,5.79,5.82,3.57,A
51826,0.64,Ideal,H,IF,60.5,57,2420,5.58,5.62,3.39,A
51827,0.7,Very Good,I,VVS1,60.9,60,2421,5.68,5.71,3.47,B
51828,0.7,Very Good,H,VS1,59.5,60,2421,5.74,5.76,3.42,B
51829,0.7,Very Good,E,SI1,63.1,56,2421,5.62,5.69,3.57,B
51830,0.7,Ideal,F,SI2,61.4,55,2421,5.73,5.77,3.53,A
51831,0.7,Good,H,VS1,59.4,62,2421,5.71,5.74,3.4,A
51832,0.72,Good,F,SI1,63.6,55,2421,5.71,5.64,3.61,A
51833,0.58,Ideal,D,VVS2,63,56,2421,5.35,5.28,3.35,A
51834,0.7,Very Good,H,VS1,62.1,56,2422,5.65,5.68,3.52,B
51835,0.76,Very Good,G,SI2,62,57,2422,5.82,5.86,3.62,B
51836,0.72,Ideal,F,SI2,62,55,2422,5.76,5.79,3.58,A
51837,0.72,Ideal,F,SI2,61.2,54,2422,5.81,5.86,3.57,A
51838,0.72,Very Good,G,VS1,63.5,55,2422,5.75,5.68,3.63,B
51839,0.78,Ideal,I,VS2,60.9,57,2422,5.97,5.92,3.62,A
51840,0.9,Fair,I,SI2,67.7,61,2422,6.04,5.86,4.03,A
51841,0.71,Very Good,H,VS1,62.6,58,2423,5.72,5.75,3.59,B
51842,0.74,Very Good,G,SI2,63.8,56,2423,5.7,5.74,3.65,B
